All entries:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
PDB_00903	76		20.83		1.81		1.03			19.98		19.85
PDB_00926	72		9.70		11.00		11.00			4.11		4.10
PDB_00932	41		9.18		9.49		9.49			7.42		7.42
PDB_00999	70		18.73		11.59		11.23			12.99		12.11
PDB_01001	66		21.56		29.25		34.97			14.68		15.64
PDB_01002	75		11.43		14.11		14.00			4.21		4.11
PDB_01011	71		4.66		4.00		4.00			0.91		0.92
PDB_01012	71		4.66		4.00		4.00			0.91		0.92
PDB_01051	43		8.25		9.15		9.15			2.22		2.21
PDB_01053	53		8.50		0.78		0.26			8.73		8.53
PDB_01100	55		11.88		14.29		32.86			3.02		26.31
PDB_01111	75		25.32		29.00		26.79			5.81		5.83
PDB_01112	75		21.66		26.87		26.45			13.21		13.28
PDB_01113	75		25.32		29.00		26.79			5.81		5.83
PDB_01114	76		20.73		25.87		25.32			13.13		13.22
PDB_01115	74		12.58		9.46		9.46			5.75		5.75
PDB_01116	69		21.21		15.05		18.67			6.72		8.46
PDB_01117	40		8.57		16.64		22.23			12.21		17.28
PDB_01118	57		5.92		6.00		6.00			1.03		1.02
PDB_01128	75		7.93		6.86		8.47			7.45		8.71
PDB_01134	76		5.50		6.00		6.14			1.34		1.52
PDB_01146	58		11.76		12.06		12.01			0.62		0.53
PDB_01160	65		28.43		27.03		27.00			1.53		1.45
PDB_01162	56		12.82		12.16		12.92			2.39		3.54
PDB_01163	46		1.00		1.00		1.00			0.00		0.00
PDB_01208	49		4.73		4.01		4.00			0.74		0.73
PDB_01209	49		4.73		7.02		4.30			3.62		0.95
PDB_01210	49		4.95		4.13		4.30			1.07		1.18
PDB_01211	49		4.73		4.00		4.00			0.73		0.73
PDB_01212	49		4.97		4.05		4.45			1.01		1.35
PDB_01213	47		11.22		11.47		4.30			10.91		7.38
PDB_01214	49		4.73		6.27		5.95			2.90		2.60
PDB_01215	49		5.73		5.03		5.30			0.76		0.95
PDB_01216	49		4.73		4.03		4.30			0.75		0.95
PDB_01217	49		4.73		4.00		4.00			0.73		0.73
PDB_01218	49		4.73		4.01		4.01			0.73		0.73
PDB_01236	153		41.56		29.77		29.07			21.04		23.90
PDB_01255	159		35.70		33.45		34.20			12.84		14.09
PDB_01258	74		9.06		4.94		4.94			6.92		6.92
PDB_01259	74		10.06		5.94		5.94			6.92		6.92
normal+5 < subopt:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
PDB_00030	120		59.32		39.71		58.62			57.40		14.67
PDB_00095	75		23.47		16.14		15.68			17.41		17.84
PDB_00474	74		25.72		4.94		18.06			25.59		28.71
PDB_00547	97		23.81		9.30		29.59			19.56		39.30
PDB_00903	76		20.83		1.81		1.03			19.98		19.85
PDB_00999	70		18.73		11.59		11.23			12.99		12.11
PDB_01053	53		8.50		0.78		0.26			8.73		8.53
PDB_01116	69		21.21		15.05		18.67			6.72		8.46
PDB_01236	153		41.56		29.77		29.07			21.04		23.90
c_normal=9, c_reversed=10
normal+5 < reversed:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
PDB_00030	120		59.32		39.71		58.62			57.40		14.67
PDB_00070	76		16.41		16.01		23.90			1.05		12.98
PDB_00185	77		9.63		6.15		12.72			4.90		8.73
PDB_00186	77		10.96		7.15		13.74			4.90		8.73
PDB_00229	75		5.21		2.03		26.00			3.24		26.10
PDB_00402	75		35.09		30.99		38.37			33.02		44.04
PDB_00474	74		25.72		4.94		18.06			25.59		28.71
PDB_00547	97		23.81		9.30		29.59			19.56		39.30
PDB_00673	75		35.09		30.99		38.37			33.02		44.04
PDB_00674	75		35.09		30.99		38.37			33.02		44.04
PDB_00750	155		24.67		34.11		53.86			26.86		49.66
PDB_00879	101		16.15		12.01		52.40			5.63		45.13
PDB_01001	66		21.56		29.25		34.97			14.68		15.64
PDB_01100	55		11.88		14.29		32.86			3.02		26.31
PDB_01117	40		8.57		16.64		22.23			12.21		17.28
c_normal=15, c_reversed=6, c_tie=84
