All entries:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
SPR_01188	87		16.10		14.91		16.62			15.50		15.42
SPR_01190	87		9.31		9.00		9.00			0.63		0.63
normal+5 < subopt:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
SPR_00029	73		23.83		16.54		21.21			19.57		16.33
SPR_00063	77		11.15		1.04		1.00			10.18		10.15
SPR_00216	89		13.53		7.09		7.00			11.95		11.86
SPR_00217	84		15.60		9.76		9.39			13.94		14.81
SPR_00270	77		13.10		7.36		17.14			12.25		20.51
SPR_00281	64		27.35		22.19		23.37			7.92		5.73
SPR_00445	78		15.87		9.00		9.00			10.77		10.78
SPR_00481	75		22.71		16.99		19.98			13.83		16.07
SPR_00505	77		7.87		0.10		0.00			7.92		7.87
SPR_00620	78		19.56		13.81		20.78			11.31		20.56
SPR_00722	77		24.56		10.00		10.00			24.77		24.77
SPR_00867	77		24.11		8.13		16.31			23.55		25.38
SPR_01106	72		19.53		13.10		12.65			15.51		11.22
c_normal=13, c_reversed=21
normal+5 < reversed:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
SPR_00138	77		20.35		20.92		31.68			14.49		25.94
SPR_00270	77		13.10		7.36		17.14			12.25		20.51
SPR_00310	76		11.43		11.19		26.96			4.51		33.57
SPR_00336	75		18.62		19.30		26.68			12.71		11.87
SPR_00337	75		14.69		15.03		25.00			10.85		15.11
SPR_00525	75		4.66		4.01		22.05			0.81		20.10
SPR_00620	78		19.56		13.81		20.78			11.31		20.56
SPR_00632	72		4.99		3.70		8.73			2.83		7.69
SPR_00760	85		9.71		9.04		22.69			6.66		21.97
SPR_00867	77		24.11		8.13		16.31			23.55		25.38
SPR_00868	77		11.55		14.69		25.61			11.38		24.42
SPR_01088	77		25.13		25.67		37.17			22.80		35.62
SPR_01095	76		10.90		11.02		23.35			0.85		23.49
SPR_01186	88		18.43		16.26		38.79			11.05		43.21
SPR_01187	87		9.14		19.08		26.85			12.94		21.82
c_normal=15, c_reversed=16, c_tie=259
