All entries:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
SRP_00161	76		22.45		34.34		42.33			29.27		38.50
SRP_00162	77		12.11		6.93		6.00			6.71		6.35
SRP_00163	84		15.31		13.59		29.01			6.06		24.16
SRP_00164	118		36.76		56.31		46.96			59.27		27.98
SRP_00165	118		7.60		16.49		15.74			14.47		13.71
SRP_00166	118		36.76		56.31		46.96			59.27		27.98
SRP_00170	91		34.93		24.06		27.63			12.16		19.05
SRP_00193	118		62.64		58.79		63.05			50.22		2.79
SRP_00194	81		13.41		10.00		10.78			3.69		4.72
SRP_00195	103		36.24		37.64		39.24			17.54		22.09
SRP_00196	97		21.28		19.16		22.86			2.91		2.86
SRP_00200	118		11.30		39.07		29.96			42.04		30.36
SRP_00209	97		21.33		40.77		17.33			41.25		16.89
SRP_00212	88		8.96		8.97		4.61			11.37		7.03
SRP_00213	92		18.03		33.93		49.74			32.55		51.92
SRP_00214	79		8.13		7.00		7.00			2.51		2.51
SRP_00215	81		9.16		9.00		9.00			1.55		1.55
SRP_00216	83		5.00		5.00		5.00			1.43		1.43
SRP_00217	82		17.96		10.89		4.06			11.75		16.33
SRP_00218	86		18.39		44.26		22.38			40.23		9.99
SRP_00219	82		8.08		6.27		4.00			5.70		4.19
SRP_00220	77		6.31		6.00		6.00			0.83		0.83
SRP_00221	83		12.38		11.03		11.01			4.95		4.92
SRP_00222	79		5.31		5.00		5.01			1.71		1.72
SRP_00223	83		9.41		4.00		4.01			5.52		5.53
SRP_00224	91		18.02		18.21		16.06			15.32		13.08
SRP_00225	92		5.55		3.03		39.36			2.71		39.23
SRP_00226	94		7.14		3.00		20.64			4.51		21.92
SRP_00227	102		5.15		3.08		34.98			2.38		34.45
SRP_00229	103		37.03		38.99		39.09			4.60		4.56
SRP_00231	105		8.28		9.31		35.52			5.50		37.96
SRP_00232	92		12.19		7.32		16.28			7.76		17.56
SRP_00233	102		2.04		39.88		0.21			40.28		2.23
SRP_00235	101		3.72		4.04		8.87			1.80		7.22
SRP_00243	102		4.01		3.00		3.00			1.32		1.32
SRP_00244	118		34.42		38.87		49.91			15.87		32.65
SRP_00250	117		20.18		18.11		18.00			2.85		2.61
SRP_00251	119		21.75		26.16		22.97			12.11		8.87
SRP_00256	93		38.82		29.38		37.81			15.96		41.62
SRP_00266	97		18.78		19.41		19.42			7.34		7.44
SRP_00268	92		21.08		4.04		4.21			17.21		17.29
SRP_00269	101		37.54		38.77		37.96			23.59		22.55
SRP_00270	97		37.15		37.04		37.00			0.60		0.48
SRP_00271	81		49.82		48.41		48.51			20.33		13.80
SRP_00272	113		5.42		15.56		12.60			13.36		10.38
SRP_00273	117		9.48		50.82		22.38			52.39		17.40
SRP_00274	118		5.69		54.96		25.60			56.43		24.05
SRP_00279	104		6.18		31.42		23.87			30.35		22.33
SRP_00283	105		43.64		49.39		49.66			18.02		11.36
SRP_00284	87		30.87		35.72		37.00			13.26		11.00
SRP_00285	87		3.48		1.00		1.00			2.95		2.95
SRP_00295	118		6.33		32.53		25.14			34.01		26.00
SRP_00296	118		6.33		32.53		25.14			34.01		26.00
SRP_00297	118		6.33		32.53		25.14			34.01		26.00
SRP_00298	118		6.33		32.52		10.26			34.00		9.81
SRP_00303	116		18.29		21.00		22.47			6.22		9.22
SRP_00304	118		6.33		50.50		17.55			53.23		17.52
SRP_00305	118		6.33		50.50		17.55			53.23		17.52
SRP_00306	104		35.25		35.12		35.33			5.02		4.02
SRP_00307	161		63.07		49.32		50.05			24.99		25.60
SRP_00310	77		6.61		7.00		7.00			1.23		1.23
SRP_00311	77		6.61		7.00		7.00			1.23		1.23
SRP_00312	92		35.72		46.33		47.43			33.63		36.85
SRP_00313	82		6.38		3.83		31.44			4.17		28.11
SRP_00314	73		16.65		13.23		13.23			5.89		5.88
SRP_00315	77		7.32		6.10		6.00			1.67		1.58
SRP_00316	77		7.32		6.10		6.00			1.67		1.58
SRP_00318	78		7.22		6.00		6.00			1.50		1.50
SRP_00319	77		7.32		6.04		6.05			1.62		1.63
SRP_00320	77		7.32		6.04		6.05			1.62		1.63
SRP_00324	104		26.96		38.71		57.22			32.20		60.61
SRP_00325	94		1.16		3.34		0.00			4.43		1.16
SRP_00326	101		29.36		28.00		28.00			6.50		5.64
SRP_00333	102		8.95		23.83		9.00			18.31		2.34
SRP_00338	105		3.59		32.32		64.82			32.96		64.87
SRP_00341	98		33.20		29.37		54.32			10.43		52.24
SRP_00342	90		26.05		27.01		27.39			2.55		3.25
SRP_00350	89		15.19		15.88		50.33			10.85		48.00
SRP_00351	89		15.19		15.88		50.33			10.85		48.00
SRP_00356	101		10.57		10.96		10.68			3.50		3.20
SRP_00357	104		5.60		3.00		7.51			3.03		6.81
SRP_00358	113		5.62		4.00		3.25			3.05		3.27
SRP_00359	111		9.14		41.29		12.54			43.31		15.33
SRP_00360	111		13.53		39.21		14.23			42.84		17.57
SRP_00363	98		5.32		5.00		5.00			0.57		0.57
SRP_00364	82		9.78		3.00		3.00			6.87		6.87
SRP_00365	83		3.79		3.03		3.06			0.83		0.86
SRP_00366	103		4.61		21.38		58.50			20.89		59.77
SRP_00367	117		7.79		23.05		15.97			24.11		18.23
SRP_00369	108		8.39		10.75		7.57			9.37		9.99
SRP_00370	108		8.39		7.36		3.05			5.73		5.47
SRP_00373	117		23.67		22.35		38.55			3.16		26.24
SRP_00383	81		36.48		36.76		40.41			12.99		7.89
normal+5 < subopt:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
SRP_00039	101		41.98		10.40		18.59			42.97		45.09
SRP_00056	114		18.72		12.00		12.10			8.60		8.69
SRP_00057	113		25.24		19.00		19.16			7.85		8.08
SRP_00067	108		28.70		16.94		16.94			27.49		27.49
SRP_00162	77		12.11		6.93		6.00			6.71		6.35
SRP_00170	91		34.93		24.06		27.63			12.16		19.05
SRP_00217	82		17.96		10.89		4.06			11.75		16.33
SRP_00223	83		9.41		4.00		4.01			5.52		5.53
SRP_00256	93		38.82		29.38		37.81			15.96		41.62
SRP_00268	92		21.08		4.04		4.21			17.21		17.29
SRP_00307	161		63.07		49.32		50.05			24.99		25.60
SRP_00364	82		9.78		3.00		3.00			6.87		6.87
c_normal=12, c_reversed=12
normal+5 < reversed:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
SRP_00001	117		9.73		5.43		38.71			6.46		40.07
SRP_00020	106		8.49		9.53		60.61			8.71		61.13
SRP_00038	101		51.43		50.07		57.08			28.36		29.25
SRP_00039	101		41.98		10.40		18.59			42.97		45.09
SRP_00058	108		11.32		34.72		64.63			31.41		68.20
SRP_00059	108		11.32		34.72		64.63			31.41		68.20
SRP_00081	106		22.61		21.01		36.45			1.99		26.38
SRP_00094	91		13.81		8.84		18.53			7.33		16.59
SRP_00095	90		12.76		8.50		37.08			5.28		32.17
SRP_00105	106		34.55		42.19		53.71			26.16		37.00
SRP_00121	93		11.61		12.94		42.83			4.52		42.46
SRP_00134	110		37.87		37.31		48.88			24.92		45.50
SRP_00161	76		22.45		34.34		42.33			29.27		38.50
SRP_00163	84		15.31		13.59		29.01			6.06		24.16
SRP_00213	92		18.03		33.93		49.74			32.55		51.92
SRP_00225	92		5.55		3.03		39.36			2.71		39.23
SRP_00226	94		7.14		3.00		20.64			4.51		21.92
SRP_00227	102		5.15		3.08		34.98			2.38		34.45
SRP_00231	105		8.28		9.31		35.52			5.50		37.96
SRP_00232	92		12.19		7.32		16.28			7.76		17.56
SRP_00244	118		34.42		38.87		49.91			15.87		32.65
SRP_00256	93		38.82		29.38		37.81			15.96		41.62
SRP_00313	82		6.38		3.83		31.44			4.17		28.11
SRP_00324	104		26.96		38.71		57.22			32.20		60.61
SRP_00338	105		3.59		32.32		64.82			32.96		64.87
SRP_00341	98		33.20		29.37		54.32			10.43		52.24
SRP_00350	89		15.19		15.88		50.33			10.85		48.00
SRP_00351	89		15.19		15.88		50.33			10.85		48.00
SRP_00366	103		4.61		21.38		58.50			20.89		59.77
SRP_00373	117		23.67		22.35		38.55			3.16		26.24
c_normal=30, c_reversed=28, c_tie=92
