All entries:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
CRW_01588	121		13.04		10.03		45.75			5.01		47.54
CRW_01589	120		63.09		65.74		42.37			53.16		49.55
CRW_01590	120		46.03		51.90		59.71			33.08		47.24
CRW_01591	121		13.04		10.03		45.75			5.01		47.54
CRW_01592	120		57.08		36.50		56.27			53.39		25.77
CRW_01593	120		18.46		32.01		27.55			28.77		22.89
CRW_01594	120		16.15		18.75		16.00			8.17		4.74
CRW_01595	131		33.81		33.58		34.02			8.25		8.95
CRW_01596	120		62.32		51.85		63.00			36.58		3.34
CRW_01597	119		12.59		11.00		11.00			3.11		3.11
CRW_01598	119		36.30		41.06		35.98			24.08		13.74
CRW_01599	120		59.19		11.35		60.00			62.06		1.44
CRW_01600	120		25.43		31.19		39.28			17.16		29.55
CRW_01601	120		11.94		15.19		47.56			7.23		46.84
CRW_01602	120		18.29		30.64		18.00			20.32		4.87
CRW_01603	120		17.76		26.14		23.70			13.57		12.32
CRW_01604	120		29.91		38.86		42.87			18.03		19.89
CRW_01605	120		54.34		63.37		75.23			35.77		31.47
CRW_01606	120		30.79		48.55		46.63			36.77		32.89
CRW_01607	120		12.49		15.40		56.92			10.21		57.48
CRW_01608	130		35.93		33.46		33.48			14.17		8.69
CRW_01609	120		12.72		10.01		14.02			4.28		4.30
CRW_01610	121		13.04		10.03		45.75			5.01		47.54
CRW_01611	121		13.04		10.03		45.75			5.01		47.54
CRW_01612	121		13.04		10.03		45.75			5.01		47.54
CRW_01613	119		22.80		23.07		23.00			4.42		4.29
CRW_01614	120		28.47		17.32		18.00			28.84		28.26
CRW_01616	120		17.60		26.50		21.01			17.59		4.28
CRW_01617	120		10.54		10.00		10.00			1.21		1.21
CRW_01618	120		56.30		53.99		61.42			28.94		27.34
CRW_01619	120		15.58		15.11		21.43			9.47		16.34
CRW_01620	119		11.00		12.00		12.03			3.34		3.39
CRW_01621	120		22.63		25.62		25.00			8.02		7.14
CRW_01622	120		24.06		20.00		20.44			5.98		6.82
CRW_01623	120		11.06		29.54		12.23			25.91		5.69
CRW_01624	120		20.93		40.98		54.18			40.11		51.62
CRW_01625	120		13.99		13.01		32.57			5.10		28.50
CRW_01626	120		11.94		17.49		18.40			9.79		10.81
normal+5 < subopt:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
CRW_00573	120		61.32		41.71		60.36			57.40		14.67
CRW_00585	120		61.32		41.71		60.36			57.40		14.67
CRW_01487	123		70.45		63.14		53.83			30.56		52.73
CRW_01516	120		61.32		41.71		60.36			57.40		14.67
CRW_01521	118		24.07		18.53		24.20			8.46		10.69
CRW_01548	119		17.84		12.19		11.00			11.70		10.72
CRW_01549	119		17.84		12.19		11.00			11.70		10.72
CRW_01572	119		57.81		33.13		33.31			48.48		48.53
CRW_01579	120		40.81		9.29		39.50			40.38		51.72
CRW_01580	120		56.46		15.15		51.80			55.37		39.30
CRW_01581	120		40.31		34.47		30.86			24.85		23.94
CRW_01592	120		57.08		36.50		56.27			53.39		25.77
CRW_01596	120		62.32		51.85		63.00			36.58		3.34
CRW_01599	120		59.19		11.35		60.00			62.06		1.44
CRW_01614	120		28.47		17.32		18.00			28.84		28.26
c_normal=15, c_reversed=8
normal+5 < reversed:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
CRW_00553	118		32.02		30.69		46.12			4.61		31.58
CRW_00555	124		15.69		14.08		40.55			6.12		35.29
CRW_00561	113		39.86		38.51		52.21			31.07		29.33
CRW_00563	119		31.41		39.08		44.65			26.04		33.57
CRW_00569	121		21.02		30.88		52.55			24.64		48.28
CRW_00573	120		61.32		41.71		60.36			57.40		14.67
CRW_00585	120		61.32		41.71		60.36			57.40		14.67
CRW_01491	130		32.86		31.12		79.66			20.45		65.52
CRW_01494	120		22.41		22.86		55.89			3.21		34.76
CRW_01495	120		22.41		44.83		59.28			42.15		51.82
CRW_01498	128		10.54		9.00		18.86			7.87		18.09
CRW_01501	131		30.90		37.13		45.27			30.17		24.18
CRW_01502	130		12.99		31.97		37.55			28.43		33.86
CRW_01516	120		61.32		41.71		60.36			57.40		14.67
CRW_01521	118		24.07		18.53		24.20			8.46		10.69
CRW_01533	120		19.64		24.22		30.90			10.68		27.85
CRW_01539	120		16.81		22.61		28.48			11.95		20.93
CRW_01550	120		20.30		28.61		49.88			23.38		50.95
CRW_01552	120		20.02		21.95		39.22			5.54		33.36
CRW_01553	120		20.02		21.95		33.92			5.54		24.27
CRW_01555	135		21.38		23.99		45.10			7.86		38.24
CRW_01558	119		31.91		28.33		57.32			16.25		40.56
CRW_01559	121		21.66		21.00		29.36			1.64		15.39
CRW_01560	120		12.11		13.46		21.83			5.10		14.94
CRW_01562	120		14.11		17.29		29.79			4.67		21.67
CRW_01566	120		21.34		30.60		49.38			16.50		41.10
CRW_01573	121		13.04		10.03		45.75			5.01		47.54
CRW_01574	121		13.04		10.03		45.75			5.01		47.54
CRW_01575	121		13.04		10.03		45.75			5.01		47.54
CRW_01576	121		13.04		10.03		45.75			5.01		47.54
CRW_01577	121		13.04		10.03		45.75			5.01		47.54
CRW_01578	120		10.41		13.54		27.75			7.22		23.30
CRW_01579	120		40.81		9.29		39.50			40.38		51.72
CRW_01580	120		56.46		15.15		51.80			55.37		39.30
CRW_01584	120		11.00		11.00		45.26			1.61		42.76
CRW_01585	120		12.97		8.12		25.69			6.59		25.17
CRW_01586	120		11.88		14.15		47.36			6.00		46.12
CRW_01588	121		13.04		10.03		45.75			5.01		47.54
CRW_01590	120		46.03		51.90		59.71			33.08		47.24
CRW_01591	121		13.04		10.03		45.75			5.01		47.54
CRW_01592	120		57.08		36.50		56.27			53.39		25.77
CRW_01596	120		62.32		51.85		63.00			36.58		3.34
CRW_01599	120		59.19		11.35		60.00			62.06		1.44
CRW_01600	120		25.43		31.19		39.28			17.16		29.55
CRW_01601	120		11.94		15.19		47.56			7.23		46.84
CRW_01605	120		54.34		63.37		75.23			35.77		31.47
CRW_01607	120		12.49		15.40		56.92			10.21		57.48
CRW_01610	121		13.04		10.03		45.75			5.01		47.54
CRW_01611	121		13.04		10.03		45.75			5.01		47.54
CRW_01612	121		13.04		10.03		45.75			5.01		47.54
CRW_01618	120		56.30		53.99		61.42			28.94		27.34
CRW_01619	120		15.58		15.11		21.43			9.47		16.34
CRW_01624	120		20.93		40.98		54.18			40.11		51.62
CRW_01625	120		13.99		13.01		32.57			5.10		28.50
c_normal=54, c_reversed=27, c_tie=66
