All entries:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
CRW_01593	120		11.85		27.55		22.44			28.77		22.89
CRW_01594	120		7.83		9.13		6.00			8.17		4.74
CRW_01595	131		28.25		27.58		28.02			8.25		8.95
CRW_01596	120		64.32		49.90		65.00			36.58		3.34
CRW_01597	119		5.89		3.00		3.00			3.11		3.11
CRW_01598	119		30.66		34.95		28.98			24.08		13.74
CRW_01599	120		59.19		3.40		60.00			62.06		1.44
CRW_01600	120		19.45		26.02		35.24			17.16		29.55
CRW_01601	120		4.49		8.06		45.08			7.23		46.84
CRW_01602	120		10.55		23.35		9.00			20.32		4.87
CRW_01603	120		9.03		17.23		14.59			13.57		12.32
CRW_01604	120		22.40		32.03		36.87			18.03		19.89
CRW_01605	120		48.61		57.41		71.23			35.77		31.47
CRW_01606	120		23.60		43.68		41.97			36.77		32.89
CRW_01607	120		9.08		12.53		59.90			10.21		57.48
CRW_01608	130		33.95		31.46		31.48			14.17		8.69
CRW_01609	120		5.99		2.01		6.02			4.28		4.30
CRW_01610	121		8.98		4.04		47.71			5.01		47.54
CRW_01611	121		8.98		4.04		47.71			5.01		47.54
CRW_01612	121		8.98		4.04		47.71			5.01		47.54
CRW_01613	119		19.09		19.07		19.00			4.42		4.29
CRW_01614	120		25.50		11.94		12.67			28.84		28.26
CRW_01616	120		10.11		20.25		13.01			17.59		4.28
CRW_01617	120		3.14		2.00		2.00			1.21		1.21
CRW_01618	120		56.20		53.04		61.41			28.94		27.34
CRW_01619	120		6.61		5.59		13.05			9.47		16.34
CRW_01620	119		5.88		6.00		6.04			3.34		3.39
CRW_01621	120		14.80		15.71		15.00			8.02		7.14
CRW_01622	120		17.53		12.01		12.62			5.98		6.82
CRW_01623	120		8.19		28.38		8.48			25.91		5.69
CRW_01624	120		13.99		34.60		48.77			40.11		51.62
CRW_01625	120		9.11		7.01		29.13			5.10		28.50
CRW_01626	120		4.49		10.75		11.83			9.79		10.81
normal+5 < subopt:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
CRW_00573	120		58.32		38.71		57.36			57.40		14.67
CRW_00585	120		58.32		38.71		57.36			57.40		14.67
CRW_01487	123		61.45		54.14		44.83			30.56		52.73
CRW_01516	120		58.32		38.71		57.36			57.40		14.67
CRW_01521	118		11.84		4.64		11.17			8.46		10.69
CRW_01548	119		12.14		5.31		4.00			11.70		10.72
CRW_01549	119		12.14		5.31		4.00			11.70		10.72
CRW_01556	120		12.87		5.07		7.11			11.26		12.27
CRW_01557	120		8.80		2.10		7.31			7.18		12.21
CRW_01558	119		25.53		20.48		53.90			16.25		40.56
CRW_01561	120		11.14		5.05		6.34			8.86		9.93
CRW_01572	119		50.81		20.14		20.38			48.48		48.53
CRW_01579	120		40.35		3.99		38.75			40.38		51.72
CRW_01580	120		55.43		6.85		50.80			55.37		39.30
CRW_01581	120		25.21		18.93		15.06			24.85		23.94
CRW_01585	120		6.48		0.14		22.85			6.59		25.17
CRW_01592	120		58.71		34.85		58.27			53.39		25.77
CRW_01596	120		64.32		49.90		65.00			36.58		3.34
CRW_01599	120		59.19		3.40		60.00			62.06		1.44
CRW_01614	120		25.50		11.94		12.67			28.84		28.26
CRW_01622	120		17.53		12.01		12.62			5.98		6.82
c_normal=21, c_reversed=10
normal+5 < reversed:
header		length	d_nat_sub	d_nat_tend	d_nat_tend_rev	d_sub_tend	d_sub_tend_rev
CRW_00553	118		17.45		14.69		32.38			4.61		31.58
CRW_00555	124		9.83		8.09		36.05			6.12		35.29
CRW_00561	113		31.14		28.96		44.84			31.07		29.33
CRW_00563	119		26.21		36.08		42.29			26.04		33.57
CRW_00569	121		12.04		22.71		45.98			24.64		48.28
CRW_00573	120		58.32		38.71		57.36			57.40		14.67
CRW_00585	120		58.32		38.71		57.36			57.40		14.67
CRW_01491	130		23.28		21.06		72.62			20.45		65.52
CRW_01494	120		16.44		15.86		48.89			3.21		34.76
CRW_01495	120		16.43		37.83		52.31			42.15		51.82
CRW_01498	128		6.54		5.00		15.22			7.87		18.09
CRW_01501	131		23.45		30.83		39.67			30.17		24.18
CRW_01502	130		5.51		26.80		32.13			28.43		33.86
CRW_01516	120		58.32		38.71		57.36			57.40		14.67
CRW_01521	118		11.84		4.64		11.17			8.46		10.69
CRW_01533	120		12.22		17.43		27.07			10.68		27.85
CRW_01539	120		10.17		14.62		21.43			11.95		20.93
CRW_01550	120		12.80		23.48		48.29			23.38		50.95
CRW_01552	120		12.59		14.46		35.49			5.54		33.36
CRW_01553	120		12.59		14.46		28.84			5.54		24.27
CRW_01555	135		12.89		15.86		40.20			7.86		38.24
CRW_01557	120		8.80		2.10		7.31			7.18		12.21
CRW_01558	119		25.53		20.48		53.90			16.25		40.56
CRW_01559	121		15.32		14.01		24.03			1.64		15.39
CRW_01560	120		5.34		5.56		14.66			5.10		14.94
CRW_01562	120		9.46		10.35		26.38			4.67		21.67
CRW_01566	120		13.07		22.11		42.96			16.50		41.10
CRW_01573	121		8.98		4.04		47.71			5.01		47.54
CRW_01574	121		8.98		4.04		47.71			5.01		47.54
CRW_01575	121		8.98		4.04		47.71			5.01		47.54
CRW_01576	121		8.98		4.04		47.71			5.01		47.54
CRW_01577	121		8.98		4.04		47.71			5.01		47.54
CRW_01578	120		3.27		6.28		23.03			7.22		23.30
CRW_01579	120		40.35		3.99		38.75			40.38		51.72
CRW_01580	120		55.43		6.85		50.80			55.37		39.30
CRW_01584	120		3.63		3.01		42.96			1.61		42.76
CRW_01585	120		6.48		0.14		22.85			6.59		25.17
CRW_01586	120		5.12		6.44		44.16			6.00		46.12
CRW_01588	121		8.98		4.04		47.71			5.01		47.54
CRW_01590	120		46.85		52.95		61.71			33.08		47.24
CRW_01591	121		8.98		4.04		47.71			5.01		47.54
CRW_01592	120		58.71		34.85		58.27			53.39		25.77
CRW_01596	120		64.32		49.90		65.00			36.58		3.34
CRW_01599	120		59.19		3.40		60.00			62.06		1.44
CRW_01600	120		19.45		26.02		35.24			17.16		29.55
CRW_01601	120		4.49		8.06		45.08			7.23		46.84
CRW_01605	120		48.61		57.41		71.23			35.77		31.47
CRW_01607	120		9.08		12.53		59.90			10.21		57.48
CRW_01610	121		8.98		4.04		47.71			5.01		47.54
CRW_01611	121		8.98		4.04		47.71			5.01		47.54
CRW_01612	121		8.98		4.04		47.71			5.01		47.54
CRW_01618	120		56.20		53.04		61.41			28.94		27.34
CRW_01619	120		6.61		5.59		13.05			9.47		16.34
CRW_01624	120		13.99		34.60		48.77			40.11		51.62
CRW_01625	120		9.11		7.01		29.13			5.10		28.50
c_normal=55, c_reversed=30, c_tie=62
